205:0.059434578 -0.9660689 -0.21888763 0.6538634 0.6299624 1.7665273 -0.70776016 -0.24225856 0.81920326 -1.3229885
45:1.8659935 -1.3167247 0.8646488 1.3336227 0.07639412 0.058745734 -1.0513439 -0.20362867 1.4797895 0.48993096
515:-2.3161957 -0.98661053 0.7255854 -0.27141428 -2.0422487 2.1809165 -1.6386333 -1.541763 0.082624845 -0.34531528
858:-0.09518718 -0.8389358 0.74611694 -0.56005967 -0.047421202 0.7341191 0.48427525 0.25630257 0.118632905 -0.9379173
507:-0.05773628 0.082645066 -0.17016202 -0.4647435 0.19968113 -0.10596248 -1.3276643 0.13514066 0.59927624 0.44627243
113:0.41770795 -0.13957691 0.53011644 0.42185777 -1.0243402 0.4691661 -0.5456807 0.22518797 -1.4736369 -1.1927055
34:-0.5044766 0.3502487 0.1539031 -0.5999089 -1.1604642 0.219685 -0.37466282 -0.066501856 0.4698959 0.1461431
381:0.56155354 0.08084356 -0.22238114 -0.64857185 -0.39808324 0.5317518 -1.054638 -0.24647447 0.1742164 0.09495961
455:1.0373746 -0.44829535 0.83525115 0.3674607 0.6316756 -0.19478396 -1.7287253 -1.7766804 0.8974169 0.65540224
193:0.3081279 -0.43827337 0.32467067 -1.9537855 -1.1905946 -0.37793157 -0.68444896 0.116684414 0.8939256 1.5472454
302:0.7938415 -0.98413706 1.1258426 -0.44551188 -1.4966733 -0.120479755 -1.1932367 -0.42908403 -0.7352839 0.3064201
153:-1.5241538 1.1795125 0.64055055 -0.633332 -1.6533903 -0.24578322 -0.9703462 0.7000786 0.09487633 0.6735054
735:-1.3584623 -0.32391235 0.3168048 -1.3729414 1.1688453 -0.012260568 -2.270722 -0.799591 0.027526895 0.15435748
664:-0.86205906 0.33831856 0.123293266 -0.55921215 -0.10746422 0.018066658 -0.17510878 0.40146413 -1.0395864 0.303446
158:0.020343697 0.6718128 0.63913673 -0.96375376 0.65778714 1.039305 -1.2298037 -1.5366672 1.3118497 0.20405632
458:0.4507331 -0.42979398 1.3694485 2.8970206 0.85652786 1.9348376 -5.4580903 0.11838296 -0.5516425 2.3954465
997:1.355504 -0.31336236 2.7865252 -0.61564726 -0.01062671 1.1165098 -1.1411812 -0.56291455 -0.34808102 0.5951872
182:1.7278548 0.1788377 2.1660335 -1.7401887 -0.6369431 0.9127789 -1.3490639 0.2340242 1.045877 1.0103872
147:0.024648426 0.40900412 0.8896822 -0.8908435 0.20427372 0.33074662 -0.653623 -0.4149368 1.1236405 -1.5308636
616:2.337196 0.5441884 1.3283484 -1.9828447 -1.2980915 -0.62771326 -0.23015383 0.77168715 -1.0253257 1.4277042
589:-0.77708757 0.1958523 0.6598964 -1.2486203 1.0872283 -0.8505832 -0.42701367 0.4248881 0.26754546 0.55369127
544:-0.6280915 -0.72818476 0.8460641 -0.31726325 -0.04085552 1.0612795 0.5912681 -1.0055295 -0.12526469 -0.24296701
436:0.77749544 0.01805221 1.8598019 -1.1240175 -0.43589625 1.2079084 -0.88894266 -1.2490709 1.6070276 -1.354024
836:-0.44507685 -0.15101638 1.8067067 -1.4591693 -0.90913403 1.0897346 -1.0274488 -1.4554529 0.47892356 -1.2361649
12:1.1325597 -0.2868921 -0.5204006 -0.2949112 -0.88801754 0.15075296 -0.41658032 -0.09840975 -0.7715688 -0.21908227
223:0.47152138 1.7214342 0.96784794 0.13696498 0.6881802 0.21865316 -0.96412313 2.0099163 -0.089823745 -0.8924223
541:1.1971916 -0.31932434 1.6879537 1.5356715 -0.9329541 -0.61305 -1.4934288 -0.17086883 -0.31308252 0.36885723
822:1.9081753 -0.16900033 3.5626135 -0.6368218 -0.1045438 0.705483 -0.53271705 -0.5631981 0.5789466 0.25693122
216:-0.07078452 1.7157466 0.403064 0.32991526 -0.40794373 -1.018318 0.14713414 -1.1584663 1.4733987 -1.3393799
89:0.11219368 -0.35695 0.9496945 0.2028915 -0.044968426 0.67870367 0.8464569 -0.88149405 0.0043206746 -0.25984392
608:-0.54860485 -0.5512058 -0.0064605107 0.26282197 1.1692609 -1.434527 -1.6553468 -0.38589633 0.14056285 -0.045991417
833:0.033571213 -1.3391507 1.747301 -1.1999104 -0.57642007 0.118548974 -0.42986676 0.2491763 1.217996 0.026402604
638:0.4093871 -0.24728268 1.0876993 -0.22027877 0.12716673 -0.1059291 0.84468925 -0.2562697 -0.67216724 -1.1583173
8:0.5903706 -0.6799435 1.0285723 0.026087815 0.16178161 1.0136999 -0.26242524 -1.0282155 1.204911 0.5182956
73:0.15172605 -0.14502516 1.0525496 -0.58389467 -0.050773323 0.27517223 -0.1379702 -0.14497979 0.36230886 -1.2913853
941:0.5920107 -0.38214925 1.975594 0.48739606 0.66149914 -0.21700467 -0.4211799 -1.5669472 0.96714985 2.707107
307:1.2090927 -2.0300782 1.7329975 -0.6794926 1.1581762 -1.5797734 -0.40362626 -0.80730784 1.4519686 -1.5389817
678:0.12536795 0.21523158 0.7115792 -0.20638834 -1.8723948 1.3420765 -1.0010049 0.024781212 0.8845679 -0.66743064
501:0.6357478 -0.9936708 1.8229132 0.023828303 1.2149097 1.4230173 -0.42215818 -0.09270553 0.51032823 1.4574227
519:-0.11943711 -0.25492796 1.6897305 -0.8302406 1.8325808 2.053687 0.7037185 -0.7864105 1.1893301 -0.33642304
276:-0.3134978 -0.9902647 1.2336389 -0.02318244 0.21789071 -0.6277184 -0.114434764 0.26104778 -0.073325515 0.59650093
164:1.1988485 -1.4045041 1.5937462 -0.26538643 0.23896967 -1.1299957 -0.2056506 -0.45890749 0.43028963 -0.76485157
170:1.5334121 -0.93389505 2.389768 -0.26446915 -0.21513315 0.3330223 -0.88494843 0.039005265 -0.83088726 2.1506355
425:0.41004264 -0.047668222 0.62183523 0.63526136 0.58116513 1.3308265 -0.34007275 -0.1948805 1.0093194 -0.27713138
881:0.40138978 -0.8081082 1.7832952 -0.25343257 -0.018148793 0.26692817 -0.69945896 -0.14941873 0.568957 0.6504633
794:1.4157529 0.2198508 0.9579647 -1.2745186 0.428696 0.5393424 -0.5617929 -1.023117 0.71706647 1.1635203
993:1.4135876 -0.51664615 2.365016 -1.0166179 -0.20094876 1.2923037 -1.2401338 -0.38366094 -0.44847092 0.63841975
952:0.91854894 -0.040793728 0.059307914 -0.41852817 -0.5732752 0.34503567 -1.5698141 -0.45640814 -0.11898603 -0.3226222
461:0.4637378 -0.44485694 1.3927861 -0.5408753 -1.0083281 -0.5012334 -0.11994868 -0.24909407 0.06925553 -0.77205336
324:0.11822976 -0.8998641 0.8103089 -0.16615689 0.3182524 -0.030827895 -0.45969722 0.6955138 0.021016577 0.092929006
332:1.8278632 -1.1779525 0.71313107 0.6766154 0.6038674 -1.0087298 -2.0911033 -3.2719078 1.1764306 0.36647564
175:2.8355114 1.6366107 1.275498 2.17922 1.5952934 -0.6459841 -1.9108025 -1.9187452 -0.7947548 0.84826386
19:-0.95944846 -0.8018963 0.56354016 0.00831822 -0.6883459 1.2094005 1.1247083 0.23061635 -0.2743297 -0.9093113
918:-0.062103745 -0.14950247 1.6787809 -0.48177567 0.5286827 1.6409577 -1.926108 0.92352337 -0.8487982 -0.2641123
724:1.17162 -0.038063798 0.19420993 0.33308578 0.5503515 -0.76631886 -2.1695025 -2.3930018 1.2009877 1.0896976
362:1.2767034 -0.3982503 0.8014185 -0.744239 0.050703615 0.20134412 -1.9728743 -1.576059 0.7910455 0.39917174
265:-2.1217952 -0.48832095 0.3597492 -0.49311298 -1.3597457 1.9546301 -1.5381991 -0.92530006 0.05532102 -0.84929705
806:0.91552985 -0.35601965 1.1546632 0.35353708 0.43683785 0.5528344 -0.15933289 -0.54772764 0.08919679 0.93479633
100:1.0483075 -1.4561458 0.66410434 0.25834462 0.40820643 -0.021766374 -0.8568599 -0.59793514 0.856 -0.59646744
23:-0.6876554 0.9360187 0.00407396 0.9010659 -0.21553633 0.21781263 0.034044355 -0.8962512 1.0267208 -0.5197587
62:1.0105429 -1.4579675 1.1024243 -1.2608274 -1.7287406 0.59054214 -1.1174701 -0.3458641 -0.8042891 1.427189
552:0.5431513 1.9598228 1.688782 -0.8033735 -0.29166374 -0.072789654 0.69381994 0.09099777 1.2778643 0.6737248
580:0.684456 -0.27891856 1.4910576 0.03512641 0.89380455 0.17260137 -0.6982294 -1.2962767 1.1500773 3.2382445
929:0.5930934 0.53666544 0.79971796 -0.6076418 0.038713433 -0.05853101 -0.62293303 -1.0877179 0.86082584 -1.0532167
537:1.8031071 -0.89114964 0.38512683 0.5387215 1.6975234 -1.0646174 -1.9111323 -3.0926335 1.7529148 0.2834576
135:1.0036743 0.06898444 1.5403721 -0.22251391 2.1909456 -0.6378459 -1.4427755 -0.843759 1.155971 -0.8759308
896:1.3650857 0.22291832 2.0583088 -0.20563576 -0.23545878 0.2674763 -0.11708078 -0.30309352 0.8599505 0.43379998
121:-0.6143536 -0.4493956 -0.33545908 0.99266535 0.06886379 0.3619588 -0.91427785 -0.35764238 -0.64987683 -0.8574852
88:-0.4836995 -1.3792152 0.28374174 0.67119575 0.062308308 0.80166036 0.056141164 0.15274237 0.7456532 -0.2964137
421:0.73427975 -0.18824269 -0.02288349 -0.61767215 -0.31116593 0.21268483 -1.7491642 -0.41994423 0.26097885 -0.36285698
450:1.2774243 0.84037375 1.3501593 0.70321184 0.25552058 0.75709605 -1.6593153 -1.16546 2.0088656 1.1198331
534:0.85132486 0.8103275 3.8020298 1.3479555 -1.5779719 -0.29340607 0.044742435 -1.1941264 -1.0141934 -0.33244094
955:0.58737916 0.82336223 2.974169 0.9963528 -1.170401 0.39216623 -0.4525172 -0.38321933 -1.1083758 0.04152356
985:0.83753335 -0.5753811 1.8174014 -1.0471812 0.052055217 1.0014188 -1.6478957 -0.15903938 -0.3078672 0.3277682
593:0.29339117 -0.76959187 0.7070185 0.31042546 -0.09858026 0.011562399 0.21236743 0.4086861 0.04335095 -0.5275396
674:0.9036185 -0.3065689 1.0515854 1.3081123 -0.59428954 -0.66875356 -1.3313292 -0.20887597 -0.01019394 0.58118737
318:1.350025 0.19176956 0.965155 -1.2748772 0.66058797 0.8267052 1.0461134 -1.0543383 -1.147564 0.110847734
378:0.929842 0.5545972 -0.64553815 -1.2044388 -0.025943376 1.929507 -2.0143309 -0.16751003 0.68111575 -0.18362409
798:0.19919895 -1.7829684 1.044271 -0.70156354 -0.26279917 0.16547374 0.15650764 -0.56515104 0.14611027 -0.46120146
418:0.23058257 -1.1012863 1.5659829 0.11520835 -0.060765423 1.2623856 -0.55619866 -0.81255823 1.5270369 0.5477781
373:0.809916 0.11848521 1.0678391 0.39999205 1.2508087 0.6593538 0.20204 -1.0024344 0.23984593 2.5395987
110:0.6520731 0.3222661 -0.9803925 -1.2924709 -0.2957657 0.83254087 -1.2781789 -0.22437325 0.33546123 -0.013503419
762:1.0371451 -1.0925546 0.95109797 -0.42312372 -0.18740954 -0.48937732 -0.27603197 0.89644825 0.31997657 -0.19341396
469:-0.074512556 -0.540701 1.8091971 0.3212146 -0.1326859 1.5614682 -0.6133913 -0.62034845 1.4490911 0.08309629
990:-1.5687926 -0.614007 0.7951654 -1.0843434 1.641014 0.17283075 -1.805337 -0.82101566 0.050387185 0.5117951
783:1.6710981 -1.0551287 1.8257186 1.849901 -0.43048832 -0.39768574 -1.7332323 -0.83087075 0.65431327 0.44890603
475:0.0005135422 -0.037084125 -0.36006993 1.4258088 0.97089624 2.6378472 -0.605873 -0.035791185 1.9403573 -0.25775793
931:-1.8160295 -1.391467 0.36086425 -0.38573217 -1.3273982 1.0788192 -1.2096373 -1.3462337 -0.06281814 -0.54429764
295:1.3623734 0.0424797 1.830007 -1.1783993 -0.38166675 0.5700449 -1.141688 0.19773732 0.77285415 0.38731965
944:-0.4559182 0.798314 1.0775801 -1.7722048 0.72955585 -0.051594026 -1.4929448 -0.48566294 0.87340945 2.184275
914:-0.5794396 0.9765744 1.4610665 -0.8985716 0.5953114 0.22405452 -2.2138474 -0.17278297 1.1193378 2.1701193
743:-0.03770722 -0.38647777 0.24365604 -0.31773925 0.62622243 1.6126193 0.4003917 -0.29341993 0.3650586 -0.0069090915
481:1.2769772 -0.30291224 1.3306273 -0.95077956 0.6611172 1.0071915 1.2294661 -0.89952403 -1.3344005 1.2010281
15:0.3512136 0.23880735 0.44121945 -0.667564 0.20547466 1.8851422 -1.0418425 -1.0703657 0.28052643 0.18136036
549:0.77544093 1.16313 3.8928804 1.8758594 -1.478522 -0.37078336 -0.6066569 -1.1547211 -1.9074099 -0.50584024
920:0.1668686 1.3998451 1.9308147 -1.4928865 0.64443165 2.071414 -0.016451485 -2.72367 1.531915 -0.8010586
11:-0.37921226 -0.78386015 -0.07547028 1.566653 1.3770281 3.085783 -0.84599274 -0.076481454 1.7781775 -0.42722645
104:-1.2535034 0.682884 1.4309844 -0.011354819 -1.9958549 -0.57116216 -0.096615836 -1.5075511 1.9469883 -1.7252271
892:-0.6117002 0.42582518 0.40715614 0.36018696 -0.52901477 0.33746034 0.21776004 -0.184285 0.50623125 -0.2903845
851:0.11793582 0.59038067 0.49679628 -0.33127967 -0.15989847 0.18062168 -1.3126503 -0.49560902 1.3254465 0.6976423
556:0.32120124 2.0461547 1.562004 -0.28421035 0.15775648 0.22618674 0.30867407 -0.13111268 0.78002954 0.13065428
9:0.30215514 -0.08661306 -0.2571299 -0.31787428 0.22341226 1.1646873 0.13039225 -1.3579994 -0.14526318 -0.13496317
141:-0.5701046 1.5712456 0.9273698 -0.6201606 -1.764528 0.20252253 -0.25456142 0.5482784 0.9533981 -0.42125097
181:0.0744083 -0.99219084 0.38313916 -0.011379019 -0.32657114 -0.0073891627 -0.06341171 0.7561295 0.3661667 -0.37633893
802:-0.25215185 0.0603365 0.9216927 -0.5255076 1.1790175 1.2884817 0.41983494 -1.0367758 0.19900368 -0.060842637
132:0.01625847 -0.057966683 1.324521 -0.98037326 0.9862106 1.1934903 0.5793268 -0.22767322 0.48850542 0.48827162
870:-0.086849235 0.94905746 0.48020455 0.29805675 -0.4078071 0.12951258 -0.15646231 -0.60403234 1.1904228 -0.47192672
44:0.23100072 0.6713499 0.8068802 -0.75913846 1.0513246 1.3050758 -1.3365334 -1.9148074 0.5971353 0.21807538
236:0.5917832 -1.1394637 1.3945007 0.05853914 0.2872743 0.6729665 -0.4084241 0.90838903 -0.22200356 0.13530122
117:1.4941461 0.63237476 1.0908029 1.3292195 0.062629186 0.7148296 -0.44769314 -0.32123196 -0.4475867 0.25406873
904:1.1924012 -1.28283 1.2564013 2.1299925 -0.68849057 -0.27916014 -2.192626 -0.306144 0.3943697 0.42658743
273:-0.4163291 0.24582085 0.15436989 -0.111041114 -1.3915001 1.4257656 -1.0044388 0.019658612 0.71127784 -0.784324
908:1.22064 -1.193178 1.6813037 1.9855056 -0.7049188 -0.41663778 -1.4442774 -0.18599127 0.29482502 0.6276526
